"","DATAFLOW","LAST.UPDATE","freq","frequenc","deg_urb","sex","age","unit","geo","TIME_PERIOD","OBS_VALUE","OBS_FLAG","CONF_STATUS"
"9656","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","CZ",2014,7.9,"",NA
"9657","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","CZ",2019,7.8,"",NA
"9658","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","DE",2014,8.1,"",NA
"9659","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","DE",2019,5.7,"",NA
"9660","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","DK",2014,7.5,"",NA
"9661","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","DK",2019,5.7,"",NA
"9662","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EE",2014,2.7,"",NA
"9663","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EE",2019,1.9,"",NA
"9664","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EL",2014,9.4,"",NA
"9665","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EL",2019,8.6,"",NA
"9666","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","ES",2014,14.1,"",NA
"9667","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","ES",2019,15.2,"",NA
"9668","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EU27_2020",2014,7.7,"",NA
"9669","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EU27_2020",2019,6.7,"",NA
"9670","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","EU28",2014,7.6,"e",NA
"9671","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","FI",2014,3.3,"",NA
"9672","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","FR",2019,7.9,"",NA
"9673","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","HR",2014,8.9,"",NA
"9674","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","HR",2019,10,"",NA
"9675","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","HU",2014,6.1,"",NA
"9676","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","HU",2019,5.1,"",NA
"9677","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","IE",2014,1.3,"",NA
"9678","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","IE",2019,1.6,"",NA
"9679","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","IS",2014,0.3,"",NA
"9680","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","IS",2019,0.4,"",NA
"9681","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","IT",2014,10.8,"d",NA
"9682","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","IT",2019,9.4,"",NA
"9683","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","LT",2014,0.8,"",NA
"9684","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","LT",2019,1.1,"",NA
"9685","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","LU",2014,7,"",NA
"9686","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","LU",2019,6.2,"",NA
"9687","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","LV",2014,1.6,"",NA
"9688","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","LV",2019,1.2,"",NA
"9689","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","MT",2014,15.1,"",NA
"9690","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","MT",2019,7.8,"",NA
"9691","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","NL",2019,5.9,"",NA
"9692","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","NO",2014,0.7,"",NA
"9693","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","NO",2019,0.7,"",NA
"9694","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","PL",2014,1.7,"",NA
"9695","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","PL",2019,2,"",NA
"9696","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","PT",2014,22.8,"",NA
"9697","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","PT",2019,19.5,"",NA
"9698","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","RO",2014,5.4,"",NA
"9699","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","RO",2019,4.1,"",NA
"9700","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","RS",2019,0,"",NA
"9701","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","SE",2014,2,"",NA
"9702","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","SE",2019,0.7,"",NA
"9703","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","SI",2014,6.9,"",NA
"9704","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","SI",2019,5.6,"",NA
"9705","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","SK",2014,3.3,"",NA
"9706","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","SK",2019,4,"",NA
"9707","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","TR",2014,0,"",NA
"9708","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","TR",2019,0,"",NA
"9709","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y15-64","PC","UK",2014,6.5,"",NA
"9710","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","AT",2014,1.4,"",NA
"9711","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","AT",2019,0.5,"",NA
"9712","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","BE",2014,2.6,"",NA
"9713","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","BE",2019,5.2,"",NA
"9714","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","BG",2014,3.7,"",NA
"9715","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","BG",2019,1.1,"",NA
"9716","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","CY",2014,2,"",NA
"9717","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","CY",2019,1.6,"",NA
"9718","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","CZ",2014,1.1,"",NA
"9719","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","CZ",2019,2.4,"",NA
"9720","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","DE",2014,1.7,"",NA
"9721","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","DE",2019,0,"",NA
"9722","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","DK",2014,0.8,"",NA
"9723","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","DK",2019,1.7,"",NA
"9724","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EE",2014,0.5,"",NA
"9725","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EE",2019,1.1,"",NA
"9726","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EL",2014,0,"",NA
"9727","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EL",2019,0,"",NA
"9728","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","ES",2014,0.6,"",NA
"9729","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","ES",2019,2.8,"",NA
"9730","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EU27_2020",2014,1.1,"",NA
"9731","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EU27_2020",2019,1.2,"",NA
"9732","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","EU28",2014,1,"e",NA
"9733","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","FI",2014,0,"",NA
"9734","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","FR",2019,2.4,"",NA
"9735","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","HR",2014,1.4,"",NA
"9736","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","HR",2019,1.5,"",NA
"9737","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","HU",2014,0.5,"",NA
"9738","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","HU",2019,1.6,"",NA
"9739","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","IE",2014,0,"",NA
"9740","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","IE",2019,0.2,"",NA
"9741","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","IS",2014,0,"",NA
"9742","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","IS",2019,0,"",NA
"9743","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","IT",2014,2.2,"d",NA
"9744","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","IT",2019,0.8,"",NA
"9745","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","LT",2014,0,"",NA
"9746","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","LT",2019,0,"",NA
"9747","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","LU",2014,1.4,"",NA
"9748","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","LU",2019,1.1,"",NA
"9749","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","LV",2014,0,"",NA
"9750","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","LV",2019,0,"",NA
"9751","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","MT",2014,3.8,"u",NA
"9752","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","MT",2019,NA,"u",NA
"9753","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","NL",2019,1.7,"",NA
"9754","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","NO",2014,0,"",NA
"9755","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","NO",2019,0,"",NA
"9756","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","PL",2014,0.1,"",NA
"9757","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","PL",2019,0,"",NA
"9758","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","PT",2014,1.6,"",NA
"9759","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","PT",2019,1.6,"",NA
"9760","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","RO",2014,0.9,"",NA
"9761","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","RO",2019,1,"",NA
"9762","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","RS",2019,0,"",NA
"9763","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","SE",2014,0.7,"",NA
"9764","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","SE",2019,0,"",NA
"9765","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","SI",2014,1.6,"",NA
"9766","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","SI",2019,1.4,"",NA
"9767","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","SK",2014,0,"",NA
"9768","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","SK",2019,1.4,"",NA
"9769","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","TR",2014,0,"",NA
"9770","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","TR",2019,0,"",NA
"9771","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-24","PC","UK",2014,0,"",NA
"9772","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","AT",2014,2.1,"",NA
"9773","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","BE",2014,6.5,"",NA
"9774","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","BG",2014,7.9,"",NA
"9775","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","CY",2014,1.5,"",NA
"9776","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","CZ",2014,5.1,"",NA
"9777","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","DE",2014,5,"",NA
"9778","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","DK",2014,2.6,"",NA
"9779","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","EE",2014,2.3,"",NA
"9780","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","EL",2014,7.7,"",NA
"9781","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","ES",2014,7.2,"",NA
"9782","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","EU27_2020",2014,4.5,"",NA
"9783","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","EU28",2014,4.5,"e",NA
"9784","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","FI",2014,2.3,"",NA
"9785","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","HR",2014,4.6,"",NA
"9786","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","HU",2014,2.9,"",NA
"9787","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","IE",2014,0.5,"",NA
"9788","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","IS",2014,0.6,"",NA
"9789","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","IT",2014,6.2,"d",NA
"9790","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","LT",2014,0.5,"",NA
"9791","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","LU",2014,3.9,"",NA
"9792","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","LV",2014,1.3,"",NA
"9793","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","MT",2014,6.6,"",NA
"9794","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","NO",2014,0.2,"",NA
"9795","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","PL",2014,1.2,"",NA
"9796","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","PT",2014,12.7,"",NA
"9797","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","RO",2014,4.5,"",NA
"9798","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","SE",2014,1.4,"",NA
"9799","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","SI",2014,3.3,"",NA
"9800","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","SK",2014,1.5,"",NA
"9801","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","TR",2014,0,"",NA
"9802","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-44","PC","UK",2014,4.5,"",NA
"9803","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","AT",2014,4.3,"",NA
"9804","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","AT",2019,4.7,"",NA
"9805","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","BE",2014,12.4,"",NA
"9806","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","BE",2019,10.4,"",NA
"9807","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","BG",2014,11.1,"",NA
"9808","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","BG",2019,11.2,"",NA
"9809","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","CY",2014,4.7,"",NA
"9810","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","CY",2019,5.6,"",NA
"9811","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","CZ",2014,8.3,"",NA
"9812","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","CZ",2019,8.1,"",NA
"9813","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","DE",2014,8.6,"",NA
"9814","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","DE",2019,5.8,"",NA
"9815","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","DK",2014,8.1,"",NA
"9816","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","DK",2019,6.1,"",NA
"9817","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EE",2014,2.8,"",NA
"9818","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EE",2019,2,"",NA
"9819","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EL",2014,9.8,"",NA
"9820","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EL",2019,9.1,"",NA
"9821","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","ES",2014,14.7,"",NA
"9822","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","ES",2019,15.8,"",NA
"9823","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EU27_2020",2014,8.1,"",NA
"9824","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EU27_2020",2019,7,"",NA
"9825","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","EU28",2014,8,"e",NA
"9826","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","FI",2014,3.4,"",NA
"9827","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","FR",2019,8.5,"",NA
"9828","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","HR",2014,9.3,"",NA
"9829","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","HR",2019,10.2,"",NA
"9830","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","HU",2014,6.4,"",NA
"9831","ESTAT:HLTH_EHIS_AL1U(1.0)","27/10/22 23:00:00","A","DAY","DEG3","T","Y18-64","PC","HU",2019,5.3,"",NA
